Date,cpi,fed_rate,unemployment_rate,industrial_output,oil_price,close,sp500_return
2019-11-19,257.879,1.55,3.6,102.1494,54.93,3120.179931640625,-0.0005925944462060739
2019-11-20,257.879,1.55,3.6,102.1494,56.71,3108.4599609375,-0.003756184245747196
2019-11-21,257.879,1.55,3.6,102.1494,58.36,3103.5400390625,-0.0015827522106851566
2019-11-22,257.879,1.55,3.6,102.1494,57.68,3110.2900390625,0.0021749356911917594
2019-11-23,257.879,1.55,3.6,102.1494,57.68,3110.2900390625,0.0021749356911917594
2019-11-24,257.879,1.55,3.6,102.1494,57.68,3110.2900390625,0.0021749356911917594
2019-11-25,257.879,1.55,3.6,102.1494,57.79,3133.639892578125,0.007507291353015866
2019-11-26,257.879,1.55,3.6,102.1494,58.25,3140.52001953125,0.0021955703874654287
2019-11-27,257.879,1.55,3.6,102.1494,58.12,3153.6298828125,0.004174424362754614
2019-11-28,257.879,1.55,3.6,102.1494,58.12,3153.6298828125,0.004174424362754614
2019-11-29,257.879,1.55,3.6,102.1494,58.12,3140.97998046875,-0.004011219709926239
2019-11-30,257.879,1.55,3.6,102.1494,58.12,3140.97998046875,-0.004011219709926239
2019-12-01,258.63,1.55,3.6,101.9421,58.12,3140.97998046875,-0.004011219709926239
2019-12-02,258.63,1.55,3.6,101.9421,55.97,3113.8701171875,-0.008631020716408422
2019-12-03,258.63,1.55,3.6,101.9421,56.15,3093.199951171875,-0.00663809511563529
2019-12-04,258.63,1.55,3.6,101.9421,58.46,3112.760009765625,0.00632356747139462
2019-12-05,258.63,1.55,3.6,101.9421,58.42,3117.429931640625,0.0015002511791302187
2019-12-06,258.63,1.55,3.6,101.9421,59.2,3145.909912109375,0.009135724328457329
2019-12-07,258.63,1.55,3.6,101.9421,59.2,3145.909912109375,0.009135724328457329
2019-12-08,258.63,1.55,3.6,101.9421,59.2,3145.909912109375,0.009135724328457329
2019-12-09,258.63,1.55,3.6,101.9421,58.99,3135.9599609375,-0.00316282139344648
2019-12-10,258.63,1.55,3.6,101.9421,59.22,3132.52001953125,-0.0010969340964486207
2019-12-11,258.63,1.55,3.6,101.9421,58.74,3141.6298828125,0.002908158040315856
2019-12-12,258.63,1.55,3.6,101.9421,59.18,3168.570068359375,0.008575225775086182
2019-12-13,258.63,1.55,3.6,101.9421,60.11,3168.800048828125,7.258178414493166e-05
2019-12-14,258.63,1.55,3.6,101.9421,60.11,3168.800048828125,7.258178414493166e-05
2019-12-15,258.63,1.55,3.6,101.9421,60.11,3168.800048828125,7.258178414493166e-05
2019-12-16,258.63,1.55,3.6,101.9421,60.21,3191.449951171875,0.007147785279833618
2019-12-17,258.63,1.55,3.6,101.9421,60.88,3192.52001953125,0.00033529222633799094
2019-12-18,258.63,1.55,3.6,101.9421,60.93,3191.139892578125,-0.00043230017186479675
2019-12-19,258.63,1.55,3.6,101.9421,61.3,3205.3701171875,0.004459292004863613
2019-12-20,258.63,1.55,3.6,101.9421,60.43,3221.219970703125,0.004944781081796634
2019-12-21,258.63,1.55,3.6,101.9421,60.43,3221.219970703125,0.004944781081796634
2019-12-22,258.63,1.55,3.6,101.9421,60.43,3221.219970703125,0.004944781081796634
2019-12-23,258.63,1.55,3.6,101.9421,60.51,3224.010009765625,0.0008661436002121992
2019-12-24,258.63,1.55,3.6,101.9421,61.17,3223.3798828125,-0.00019544819997963092
2019-12-25,258.63,1.55,3.6,101.9421,61.17,3223.3798828125,-0.00019544819997963092
2019-12-26,258.63,1.55,3.6,101.9421,61.72,3239.909912109375,0.005128166675301138
2019-12-27,258.63,1.55,3.6,101.9421,61.76,3240.02001953125,3.398471712534601e-05
2019-12-28,258.63,1.55,3.6,101.9421,61.76,3240.02001953125,3.398471712534601e-05
2019-12-29,258.63,1.55,3.6,101.9421,61.76,3240.02001953125,3.398471712534601e-05
2019-12-30,258.63,1.55,3.6,101.9421,61.66,3221.2900390625,-0.005780822450430323
2019-12-31,258.63,1.55,3.6,101.9421,61.14,3230.780029296875,0.0029460216619106028
2020-01-01,259.127,1.55,3.6,101.3372,61.14,3230.780029296875,0.0029460216619106028
2020-01-02,259.127,1.55,3.6,101.3372,61.17,3257.85009765625,0.008378802677341701
2020-01-03,259.127,1.55,3.6,101.3372,63.0,3234.85009765625,-0.007059870562045378
2020-01-04,259.127,1.55,3.6,101.3372,63.0,3234.85009765625,-0.007059870562045378
2020-01-05,259.127,1.55,3.6,101.3372,63.0,3234.85009765625,-0.007059870562045378
2020-01-06,259.127,1.55,3.6,101.3372,63.27,3246.280029296875,0.0035333728907271933
2020-01-07,259.127,1.55,3.6,101.3372,62.7,3237.179931640625,-0.0028032386528962228
2020-01-08,259.127,1.55,3.6,101.3372,59.65,3253.050048828125,0.004902451368978156
2020-01-09,259.127,1.55,3.6,101.3372,59.56,3274.699951171875,0.006655262605488987
2020-01-10,259.127,1.55,3.6,101.3372,59.02,3265.35009765625,-0.002855178689662563
2020-01-11,259.127,1.55,3.6,101.3372,59.02,3265.35009765625,-0.002855178689662563
2020-01-12,259.127,1.55,3.6,101.3372,59.02,3265.35009765625,-0.002855178689662563
2020-01-13,259.127,1.55,3.6,101.3372,58.17,3288.1298828125,0.006976215252569862
2020-01-14,259.127,1.55,3.6,101.3372,58.34,3283.14990234375,-0.001514532772802224
2020-01-15,259.127,1.55,3.6,101.3372,57.86,3289.2900390625,0.0018701968845122874
2020-01-16,259.127,1.55,3.6,101.3372,58.52,3316.81005859375,0.00836655302646827
2020-01-17,259.127,1.55,3.6,101.3372,58.55,3329.6201171875,0.003862162248501333
2020-01-18,259.127,1.55,3.6,101.3372,58.55,3329.6201171875,0.003862162248501333
2020-01-19,259.127,1.55,3.6,101.3372,58.55,3329.6201171875,0.003862162248501333
2020-01-20,259.127,1.55,3.6,101.3372,58.55,3329.6201171875,0.003862162248501333
2020-01-21,259.127,1.55,3.6,101.3372,58.25,3320.7900390625,-0.0026519776473655776
2020-01-22,259.127,1.55,3.6,101.3372,56.76,3321.75,0.0002890760711180551
2020-01-23,259.127,1.55,3.6,101.3372,55.51,3325.5400390625,0.0011409766124783616
2020-01-24,259.127,1.55,3.6,101.3372,54.09,3295.469970703125,-0.009042160974207403
2020-01-25,259.127,1.55,3.6,101.3372,54.09,3295.469970703125,-0.009042160974207403
2020-01-26,259.127,1.55,3.6,101.3372,54.09,3295.469970703125,-0.009042160974207403
2020-01-27,259.127,1.55,3.6,101.3372,53.09,3243.6298828125,-0.015730711659182384
2020-01-28,259.127,1.55,3.6,101.3372,53.33,3276.239990234375,0.010053584595046017
2020-01-29,259.127,1.55,3.6,101.3372,53.29,3273.39990234375,-0.0008668741908683941
2020-01-30,259.127,1.55,3.6,101.3372,52.19,3283.659912109375,0.003134358792605374
2020-01-31,259.127,1.55,3.6,101.3372,51.58,3225.52001953125,-0.01770582037552626
2020-02-01,259.25,1.58,3.5,101.6718,51.58,3225.52001953125,-0.01770582037552626
2020-02-02,259.25,1.58,3.5,101.6718,51.58,3225.52001953125,-0.01770582037552626
2020-02-03,259.25,1.58,3.5,101.6718,50.06,3248.919921875,0.007254613892351713
2020-02-04,259.25,1.58,3.5,101.6718,49.59,3297.590087890625,0.014980414164082134
2020-02-05,259.25,1.58,3.5,101.6718,50.87,3334.68994140625,0.01125059589785371
2020-02-06,259.25,1.58,3.5,101.6718,50.94,3345.780029296875,0.003325672876785646
2020-02-07,259.25,1.58,3.5,101.6718,50.34,3327.7099609375,-0.005400853672730133
2020-02-08,259.25,1.58,3.5,101.6718,50.34,3327.7099609375,-0.005400853672730133
2020-02-09,259.25,1.58,3.5,101.6718,50.34,3327.7099609375,-0.005400853672730133
2020-02-10,259.25,1.58,3.5,101.6718,49.59,3352.090087890625,0.007326397804890528
2020-02-11,259.25,1.58,3.5,101.6718,50.0,3357.75,0.0016884725532351208
2020-02-12,259.25,1.58,3.5,101.6718,51.13,3379.449951171875,0.006462646466197652
2020-02-13,259.25,1.58,3.5,101.6718,51.41,3373.93994140625,-0.0016304457368023773
2020-02-14,259.25,1.58,3.5,101.6718,52.03,3380.159912109375,0.0018435333204338544
2020-02-15,259.25,1.58,3.5,101.6718,52.03,3380.159912109375,0.0018435333204338544
2020-02-16,259.25,1.58,3.5,101.6718,52.03,3380.159912109375,0.0018435333204338544
2020-02-17,259.25,1.58,3.5,101.6718,52.03,3380.159912109375,0.0018435333204338544
2020-02-18,259.25,1.58,3.5,101.6718,52.1,3370.2900390625,-0.002919942636890105
2020-02-19,259.25,1.58,3.5,101.6718,53.31,3386.14990234375,0.004705785881164548
2020-02-20,259.25,1.58,3.5,101.6718,53.77,3373.22998046875,-0.00381551976362815
2020-02-21,259.25,1.58,3.5,101.6718,53.36,3337.75,-0.01051810302712286
2020-02-22,259.25,1.58,3.5,101.6718,53.36,3337.75,-0.01051810302712286
2020-02-23,259.25,1.58,3.5,101.6718,53.36,3337.75,-0.01051810302712286
2020-02-24,259.25,1.58,3.5,101.6718,51.36,3225.889892578125,-0.03351362667122315
2020-02-25,259.25,1.58,3.5,101.6718,49.78,3128.2099609375,-0.030279995565056117
2020-02-26,259.25,1.58,3.5,101.6718,48.67,3116.389892578125,-0.0037785406053220116
2020-02-27,259.25,1.58,3.5,101.6718,47.17,2978.760009765625,-0.04416324258407911
2020-02-28,259.25,1.58,3.5,101.6718,44.83,2954.219970703125,-0.008238340444361891
2020-02-29,259.25,1.58,3.5,101.6718,44.83,2954.219970703125,-0.008238340444361891
2020-03-01,258.076,0.65,4.4,97.606,44.83,2954.219970703125,-0.008238340444361891
2020-03-02,258.076,0.65,4.4,97.606,46.78,3090.22998046875,0.046039229006110016
2020-03-03,258.076,0.65,4.4,97.606,47.27,3003.3701171875,-0.028107896121075893
2020-03-04,258.076,0.65,4.4,97.606,46.78,3130.1201171875,0.04220259077449118
2020-03-05,258.076,0.65,4.4,97.606,45.9,3023.93994140625,-0.033922077046888544
2020-03-06,258.076,0.65,4.4,97.606,41.14,2972.3701171875,-0.01705385200037013
2020-03-07,258.076,0.65,4.4,97.606,41.14,2972.3701171875,-0.01705385200037013
2020-03-08,258.076,0.65,4.4,97.606,41.14,2972.3701171875,-0.01705385200037013
2020-03-09,258.076,0.65,4.4,97.606,31.05,2746.56005859375,-0.07596969747745097
2020-03-10,258.076,0.65,4.4,97.606,34.47,2882.22998046875,0.04939630628156144
2020-03-11,258.076,0.65,4.4,97.606,33.13,2741.3798828125,-0.048868445131273974
2020-03-12,258.076,0.65,4.4,97.606,31.56,2480.639892578125,-0.09511268097833658
2020-03-13,258.076,0.65,4.4,97.606,31.72,2711.02001953125,0.09287124972971839
2020-03-14,258.076,0.65,4.4,97.606,31.72,2711.02001953125,0.09287124972971839
2020-03-15,258.076,0.65,4.4,97.606,31.72,2711.02001953125,0.09287124972971839
2020-03-16,258.076,0.65,4.4,97.606,28.96,2386.1298828125,-0.11984055240393443
2020-03-17,258.076,0.65,4.4,97.606,26.96,2529.18994140625,0.05995484974402432
2020-03-18,258.076,0.65,4.4,97.606,20.48,2398.10009765625,-0.051830762729157875
2020-03-19,258.076,0.65,4.4,97.606,25.09,2409.389892578125,0.0047078080405855705
2020-03-20,258.076,0.65,4.4,97.606,19.48,2304.919921875,-0.04335951230846191
2020-03-21,258.076,0.65,4.4,97.606,19.48,2304.919921875,-0.04335951230846191
2020-03-22,258.076,0.65,4.4,97.606,19.48,2304.919921875,-0.04335951230846191
2020-03-23,258.076,0.65,4.4,97.606,23.33,2237.39990234375,-0.02929386782180443
2020-03-24,258.076,0.65,4.4,97.606,21.03,2447.330078125,0.09382773976227554
2020-03-25,258.076,0.65,4.4,97.606,20.75,2475.56005859375,0.011535011448221999
2020-03-26,258.076,0.65,4.4,97.606,16.6,2630.070068359375,0.062414163303876835
2020-03-27,258.076,0.65,4.4,97.606,15.48,2541.469970703125,-0.033687352562252526
2020-03-28,258.076,0.65,4.4,97.606,15.48,2541.469970703125,-0.033687352562252526
2020-03-29,258.076,0.65,4.4,97.606,15.48,2541.469970703125,-0.033687352562252526
2020-03-30,258.076,0.65,4.4,97.606,14.1,2626.64990234375,0.03351600948370015
2020-03-31,258.076,0.65,4.4,97.606,20.51,2584.590087890625,-0.016012721914555605
2020-04-01,256.032,0.05,14.8,84.6812,20.28,2470.5,-0.04414243033166543
2020-04-02,256.032,0.05,14.8,84.6812,25.18,2526.89990234375,0.02282934723487151
2020-04-03,256.032,0.05,14.8,84.6812,28.36,2488.64990234375,-0.015137125124949469
2020-04-04,256.032,0.05,14.8,84.6812,28.36,2488.64990234375,-0.015137125124949469
2020-04-05,256.032,0.05,14.8,84.6812,28.36,2488.64990234375,-0.015137125124949469
2020-04-06,256.032,0.05,14.8,84.6812,26.21,2663.679931640625,0.07033131865275055
2020-04-07,256.032,0.05,14.8,84.6812,23.54,2659.409912109375,-0.0016030527844311804
2020-04-08,256.032,0.05,14.8,84.6812,24.97,2749.97998046875,0.03405645287963033
2020-04-09,256.032,0.05,14.8,84.6812,22.9,2789.820068359375,0.014487410153376512
2020-04-10,256.032,0.05,14.8,84.6812,22.9,2789.820068359375,0.014487410153376512
2020-04-11,256.032,0.05,14.8,84.6812,22.9,2789.820068359375,0.014487410153376512
2020-04-12,256.032,0.05,14.8,84.6812,22.9,2789.820068359375,0.014487410153376512
2020-04-13,256.032,0.05,14.8,84.6812,22.36,2761.6298828125,-0.010104660822607414
2020-04-14,256.032,0.05,14.8,84.6812,20.15,2846.06005859375,0.030572589146256046
2020-04-15,256.032,0.05,14.8,84.6812,19.96,2783.360107421875,-0.022030438529415775
2020-04-16,256.032,0.05,14.8,84.6812,19.82,2799.550048828125,0.005816689462164515
2020-04-17,256.032,0.05,14.8,84.6812,18.31,2874.56005859375,0.026793594848223412
2020-04-18,256.032,0.05,14.8,84.6812,18.31,2874.56005859375,0.026793594848223412
2020-04-19,256.032,0.05,14.8,84.6812,18.31,2874.56005859375,0.026793594848223412
2020-04-20,256.032,0.05,14.8,84.6812,-36.98,2823.159912109375,-0.01788104803401469
2020-04-21,256.032,0.05,14.8,84.6812,8.91,2736.56005859375,-0.030674795694063395
2020-04-22,256.032,0.05,14.8,84.6812,13.64,2799.31005859375,0.022930247703843776
2020-04-23,256.032,0.05,14.8,84.6812,15.06,2797.800048828125,-0.0005394221197431159
2020-04-24,256.032,0.05,14.8,84.6812,15.99,2836.739990234375,0.013918057304545428
2020-04-25,256.032,0.05,14.8,84.6812,15.99,2836.739990234375,0.013918057304545428
2020-04-26,256.032,0.05,14.8,84.6812,15.99,2836.739990234375,0.013918057304545428
2020-04-27,256.032,0.05,14.8,84.6812,12.17,2878.47998046875,0.014714069804799612
2020-04-28,256.032,0.05,14.8,84.6812,12.4,2863.389892578125,-0.005242380698498916
2020-04-29,256.032,0.05,14.8,84.6812,15.04,2939.510009765625,0.026583916282167053
2020-04-30,256.032,0.05,14.8,84.6812,19.23,2912.429931640625,-0.009212446303987654
2020-05-01,255.802,0.05,13.2,86.0108,19.72,2830.7099609375,-0.028059034078492195
2020-05-02,255.802,0.05,13.2,86.0108,19.72,2830.7099609375,-0.028059034078492195
2020-05-03,255.802,0.05,13.2,86.0108,19.72,2830.7099609375,-0.028059034078492195
2020-05-04,255.802,0.05,13.2,86.0108,20.47,2842.739990234375,0.004249827591976452
2020-05-05,255.802,0.05,13.2,86.0108,24.56,2868.43994140625,0.009040556385797371
2020-05-06,255.802,0.05,13.2,86.0108,23.88,2848.419921875,-0.006979410390386298
2020-05-07,255.802,0.05,13.2,86.0108,23.68,2881.18994140625,0.011504630788313985
2020-05-08,255.802,0.05,13.2,86.0108,24.73,2929.800048828125,0.016871538638701944
2020-05-09,255.802,0.05,13.2,86.0108,24.73,2929.800048828125,0.016871538638701944
2020-05-10,255.802,0.05,13.2,86.0108,24.73,2929.800048828125,0.016871538638701944
2020-05-11,255.802,0.05,13.2,86.0108,24.02,2930.18994140625,0.00013307822091168653
2020-05-12,255.802,0.05,13.2,86.0108,25.76,2870.1201171875,-0.020500317528877154
2020-05-13,255.802,0.05,13.2,86.0108,25.37,2820.0,-0.01746272460422804
2020-05-14,255.802,0.05,13.2,86.0108,27.4,2852.5,0.01152482269503552
2020-05-15,255.802,0.05,13.2,86.0108,29.44,2863.699951171875,0.0039263632504382695
2020-05-16,255.802,0.05,13.2,86.0108,29.44,2863.699951171875,0.0039263632504382695
2020-05-17,255.802,0.05,13.2,86.0108,29.44,2863.699951171875,0.0039263632504382695
2020-05-18,255.802,0.05,13.2,86.0108,31.83,2953.909912109375,0.03150119163168075
2020-05-19,255.802,0.05,13.2,86.0108,32.3,2922.93994140625,-0.010484399194493177
2020-05-20,255.802,0.05,13.2,86.0108,33.56,2971.610107421875,0.01665110025908012
2020-05-21,255.802,0.05,13.2,86.0108,34.3,2948.510009765625,-0.007773596407737116
2020-05-22,255.802,0.05,13.2,86.0108,33.49,2955.449951171875,0.002353711326488428
2020-05-23,255.802,0.05,13.2,86.0108,33.49,2955.449951171875,0.002353711326488428
2020-05-24,255.802,0.05,13.2,86.0108,33.49,2955.449951171875,0.002353711326488428
2020-05-25,255.802,0.05,13.2,86.0108,33.49,2955.449951171875,0.002353711326488428
2020-05-26,255.802,0.05,13.2,86.0108,34.7,2991.77001953125,0.012289184036080147
2020-05-27,255.802,0.05,13.2,86.0108,32.8,3036.1298828125,0.014827297215913804
2020-05-28,255.802,0.05,13.2,86.0108,33.67,3029.72998046875,-0.0021079145460738413
2020-05-29,255.802,0.05,13.2,86.0108,35.57,3044.31005859375,0.004812335824971425
2020-05-30,255.802,0.05,13.2,86.0108,35.57,3044.31005859375,0.004812335824971425
2020-05-31,255.802,0.05,13.2,86.0108,35.57,3044.31005859375,0.004812335824971425
2020-06-01,257.042,0.08,11.0,91.6745,35.49,3055.72998046875,0.003751234813537785
2020-06-02,257.042,0.08,11.0,91.6745,36.88,3080.820068359375,0.008210832780053412
2020-06-03,257.042,0.08,11.0,91.6745,37.33,3122.8701171875,0.013648979133831007
2020-06-04,257.042,0.08,11.0,91.6745,37.42,3112.35009765625,-0.0033687022311144066
2020-06-05,257.042,0.08,11.0,91.6745,39.49,3193.929931640625,0.026211650818398713
2020-06-06,257.042,0.08,11.0,91.6745,39.49,3193.929931640625,0.026211650818398713
2020-06-07,257.042,0.08,11.0,91.6745,39.49,3193.929931640625,0.026211650818398713
2020-06-08,257.042,0.08,11.0,91.6745,38.17,3232.389892578125,0.012041579421169235
2020-06-09,257.042,0.08,11.0,91.6745,38.98,3207.179931640625,-0.007799170822611612
2020-06-10,257.042,0.08,11.0,91.6745,39.54,3190.139892578125,-0.0053130910724373814
2020-06-11,257.042,0.08,11.0,91.6745,36.43,3002.10009765625,-0.05894405927443824
2020-06-12,257.042,0.08,11.0,91.6745,36.24,3041.31005859375,0.013060843963234703
2020-06-13,257.042,0.08,11.0,91.6745,36.24,3041.31005859375,0.013060843963234703
2020-06-14,257.042,0.08,11.0,91.6745,36.24,3041.31005859375,0.013060843963234703
2020-06-15,257.042,0.08,11.0,91.6745,37.07,3066.590087890625,0.008312217041285264
2020-06-16,257.042,0.08,11.0,91.6745,38.26,3124.739990234375,0.01896239819380252
2020-06-17,257.042,0.08,11.0,91.6745,37.91,3113.489990234375,-0.0036002995561740248
2020-06-18,257.042,0.08,11.0,91.6745,38.79,3115.340087890625,0.0005942198825281686
2020-06-19,257.042,0.08,11.0,91.6745,39.72,3097.739990234375,-0.005649494809462974
2020-06-20,257.042,0.08,11.0,91.6745,39.72,3097.739990234375,-0.005649494809462974
2020-06-21,257.042,0.08,11.0,91.6745,39.72,3097.739990234375,-0.005649494809462974
2020-06-22,257.042,0.08,11.0,91.6745,40.6,3117.860107421875,0.006495095537691675
2020-06-23,257.042,0.08,11.0,91.6745,40.4,3131.2900390625,0.004307419569164139
2020-06-24,257.042,0.08,11.0,91.6745,37.91,3050.330078125,-0.025855145939064572
2020-06-25,257.042,0.08,11.0,91.6745,38.66,3083.760009765625,0.010959447267809841
2020-06-26,257.042,0.08,11.0,91.6745,38.53,3009.050048828125,-0.024226905044785974
2020-06-27,257.042,0.08,11.0,91.6745,38.53,3009.050048828125,-0.024226905044785974
2020-06-28,257.042,0.08,11.0,91.6745,38.53,3009.050048828125,-0.024226905044785974
2020-06-29,257.042,0.08,11.0,91.6745,39.67,3053.239990234375,0.014685678433118632
2020-06-30,257.042,0.08,11.0,91.6745,39.27,3100.2900390625,0.015409875731554612
2020-07-01,258.352,0.09,10.2,95.0037,39.88,3115.860107421875,0.005022132820864389
2020-07-02,258.352,0.09,10.2,95.0037,40.57,3130.010009765625,0.004541250844364075
2020-07-03,258.352,0.09,10.2,95.0037,40.57,3130.010009765625,0.004541250844364075
2020-07-04,258.352,0.09,10.2,95.0037,40.57,3130.010009765625,0.004541250844364075
2020-07-05,258.352,0.09,10.2,95.0037,40.57,3130.010009765625,0.004541250844364075
2020-07-06,258.352,0.09,10.2,95.0037,40.51,3179.719970703125,0.01588172586745884
2020-07-07,258.352,0.09,10.2,95.0037,40.59,3145.320068359375,-0.010818532028197159
2020-07-08,258.352,0.09,10.2,95.0037,40.91,3169.93994140625,0.007827461915415501
2020-07-09,258.352,0.09,10.2,95.0037,39.64,3152.050048828125,-0.005643606159361103
2020-07-10,258.352,0.09,10.2,95.0037,40.56,3185.0400390625,0.01046620127324438
2020-07-11,258.352,0.09,10.2,95.0037,40.56,3185.0400390625,0.01046620127324438
2020-07-12,258.352,0.09,10.2,95.0037,40.56,3185.0400390625,0.01046620127324438
2020-07-13,258.352,0.09,10.2,95.0037,40.06,3155.219970703125,-0.009362541127788226
2020-07-14,258.352,0.09,10.2,95.0037,40.3,3197.52001953125,0.013406370782667931
2020-07-15,258.352,0.09,10.2,95.0037,41.2,3226.56005859375,0.009082050740923053
2020-07-16,258.352,0.09,10.2,95.0037,40.74,3215.570068359375,-0.0034061012455366413
2020-07-17,258.352,0.09,10.2,95.0037,40.55,3224.72998046875,0.002848612194617406
2020-07-18,258.352,0.09,10.2,95.0037,40.55,3224.72998046875,0.002848612194617406
2020-07-19,258.352,0.09,10.2,95.0037,40.55,3224.72998046875,0.002848612194617406
2020-07-20,258.352,0.09,10.2,95.0037,40.83,3251.840087890625,0.0084069387471426
2020-07-21,258.352,0.09,10.2,95.0037,41.76,3257.300048828125,0.0016790373419135474
2020-07-22,258.352,0.09,10.2,95.0037,41.88,3276.02001953125,0.005747082068739751
2020-07-23,258.352,0.09,10.2,95.0037,40.99,3235.659912109375,-0.012319859824193036
2020-07-24,258.352,0.09,10.2,95.0037,41.23,3215.6298828125,-0.006190400054688405
2020-07-25,258.352,0.09,10.2,95.0037,41.23,3215.6298828125,-0.006190400054688405
2020-07-26,258.352,0.09,10.2,95.0037,41.23,3215.6298828125,-0.006190400054688405
2020-07-27,258.352,0.09,10.2,95.0037,41.46,3239.409912109375,0.007395138795039502
2020-07-28,258.352,0.09,10.2,95.0037,40.89,3218.43994140625,-0.006473392152297919
2020-07-29,258.352,0.09,10.2,95.0037,41.13,3258.43994140625,0.01242838167815008
2020-07-30,258.352,0.09,10.2,95.0037,39.85,3246.219970703125,-0.003750251937389204
2020-07-31,258.352,0.09,10.2,95.0037,40.1,3271.1201171875,0.007670504990141325
2020-08-01,259.316,0.1,8.4,95.9294,40.1,3271.1201171875,0.007670504990141325
2020-08-02,259.316,0.1,8.4,95.9294,40.1,3271.1201171875,0.007670504990141325
2020-08-03,259.316,0.1,8.4,95.9294,40.83,3294.610107421875,0.00718102343932614
2020-08-04,259.316,0.1,8.4,95.9294,41.67,3306.510009765625,0.0036119303819721615
2020-08-05,259.316,0.1,8.4,95.9294,42.25,3327.77001953125,0.006429743053199433
2020-08-06,259.316,0.1,8.4,95.9294,41.93,3349.159912109375,0.00642769555966427
2020-08-07,259.316,0.1,8.4,95.9294,41.16,3351.280029296875,0.0006330295486443038
2020-08-08,259.316,0.1,8.4,95.9294,41.16,3351.280029296875,0.0006330295486443038
2020-08-09,259.316,0.1,8.4,95.9294,41.16,3351.280029296875,0.0006330295486443038
2020-08-10,259.316,0.1,8.4,95.9294,41.94,3360.469970703125,0.002742218294476073
2020-08-11,259.316,0.1,8.4,95.9294,41.53,3333.68994140625,-0.007969132154236114
2020-08-12,259.316,0.1,8.4,95.9294,42.6,3380.35009765625,0.013996549490237653
2020-08-13,259.316,0.1,8.4,95.9294,42.26,3373.429931640625,-0.002047174350497949
2020-08-14,259.316,0.1,8.4,95.9294,42.05,3372.85009765625,-0.00017188262276812694
2020-08-15,259.316,0.1,8.4,95.9294,42.05,3372.85009765625,-0.00017188262276812694
2020-08-16,259.316,0.1,8.4,95.9294,42.05,3372.85009765625,-0.00017188262276812694
2020-08-17,259.316,0.1,8.4,95.9294,42.89,3381.989990234375,0.0027098425110787527
2020-08-18,259.316,0.1,8.4,95.9294,42.89,3389.780029296875,0.002303389154016955
2020-08-19,259.316,0.1,8.4,95.9294,42.91,3374.85009765625,-0.0044043954214108005
2020-08-20,259.316,0.1,8.4,95.9294,42.62,3385.510009765625,0.0031586327691348615
2020-08-21,259.316,0.1,8.4,95.9294,42.32,3397.159912109375,0.0034411070444764214
2020-08-22,259.316,0.1,8.4,95.9294,42.32,3397.159912109375,0.0034411070444764214
2020-08-23,259.316,0.1,8.4,95.9294,42.32,3397.159912109375,0.0034411070444764214
2020-08-24,259.316,0.1,8.4,95.9294,42.44,3431.280029296875,0.010043718303008653
2020-08-25,259.316,0.1,8.4,95.9294,43.17,3443.6201171875,0.0035963511532906
2020-08-26,259.316,0.1,8.4,95.9294,43.21,3478.72998046875,0.010195626139483993
2020-08-27,259.316,0.1,8.4,95.9294,42.88,3484.550048828125,0.0016730440109038458
2020-08-28,259.316,0.1,8.4,95.9294,42.96,3508.010009765625,0.00673256535528588
2020-08-29,259.316,0.1,8.4,95.9294,42.96,3508.010009765625,0.00673256535528588
2020-08-30,259.316,0.1,8.4,95.9294,42.96,3508.010009765625,0.00673256535528588
2020-08-31,259.316,0.1,8.4,95.9294,42.61,3500.31005859375,-0.0021949627140287475
2020-09-01,259.997,0.09,7.8,95.8914,42.76,3526.64990234375,0.007525003016613407
2020-09-02,259.997,0.09,7.8,95.8914,42.76,3580.840087890625,0.015365910154807594
2020-09-03,259.997,0.09,7.8,95.8914,41.39,3455.06005859375,-0.03512584371534122
2020-09-04,259.997,0.09,7.8,95.8914,39.69,3426.9599609375,-0.008133027264274895
2020-09-05,259.997,0.09,7.8,95.8914,39.69,3426.9599609375,-0.008133027264274895
2020-09-06,259.997,0.09,7.8,95.8914,39.69,3426.9599609375,-0.008133027264274895
2020-09-07,259.997,0.09,7.8,95.8914,39.69,3426.9599609375,-0.008133027264274895
2020-09-08,259.997,0.09,7.8,95.8914,36.87,3331.840087890625,-0.027756342102360998
2020-09-09,259.997,0.09,7.8,95.8914,38.05,3398.9599609375,0.02014498633677464
2020-09-10,259.997,0.09,7.8,95.8914,37.25,3339.18994140625,-0.01758479659017942
2020-09-11,259.997,0.09,7.8,95.8914,37.33,3340.969970703125,0.0005330721905940639
2020-09-12,259.997,0.09,7.8,95.8914,37.33,3340.969970703125,0.0005330721905940639
2020-09-13,259.997,0.09,7.8,95.8914,37.33,3340.969970703125,0.0005330721905940639
2020-09-14,259.997,0.09,7.8,95.8914,37.23,3383.5400390625,0.012741829089357504
2020-09-15,259.997,0.09,7.8,95.8914,38.29,3401.199951171875,0.005219359577689042
2020-09-16,259.997,0.09,7.8,95.8914,40.17,3385.489990234375,-0.004618946596211537
2020-09-17,259.997,0.09,7.8,95.8914,40.99,3357.010009765625,-0.008412365876402483
2020-09-18,259.997,0.09,7.8,95.8914,41.09,3319.469970703125,-0.011182581807410497
2020-09-19,259.997,0.09,7.8,95.8914,41.09,3319.469970703125,-0.011182581807410497
2020-09-20,259.997,0.09,7.8,95.8914,41.09,3319.469970703125,-0.011182581807410497
